nct	canonical_payload	registered_enrollment	enrollment_type	n_registered_arms	n_distinct_response_cohorts	n_response_observations	max_single_cohort_denominator	max_single_cohort_pointer	largest_within_measure_om_index	groups_in_that_measure	within_measure_denominator_sum	pooled_label_in_that_measure	conflict_findings	summation_policy	disjointness_status
NCT02644278	ctg_results_bor_2014_2017.txt	15	ACTUAL	4	4	4	6	ctg_results_bor_2014_2017.txt::NCT02644278::outcomeMeasures[11]::groups[OG002]	11	4	15	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03160079	ctg_results_bor_2014_2017.txt	16	ACTUAL	1	2	4	12	ctg_results_bor_2014_2017.txt::NCT03160079::outcomeMeasures[0]::groups[OG000]	0	2	16	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02450903	ctg_results_bor_2014_2017.txt	20	ACTUAL	1	1	3	20	ctg_results_bor_2014_2017.txt::NCT02450903::outcomeMeasures[0]::groups[OG000]	0	1	20	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03190213	ctg_results_bor_2014_2017.txt	6	ACTUAL	1	1	2	6	ctg_results_bor_2014_2017.txt::NCT03190213::outcomeMeasures[0]::groups[OG000]	0	1	6	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02432274	ctg_results_bor_2014_2017.txt	117	ACTUAL	5	8	16	30	ctg_results_bor_2014_2017.txt::NCT02432274::outcomeMeasures[5]::groups[OG003]	5	7	91	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02357810	ctg_results_bor_2014_2017.txt	178	ACTUAL	1	1	2	104	ctg_results_bor_2014_2017.txt::NCT02357810::outcomeMeasures[1]::groups[OG000]	1	1	104	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03215095	ctg_results_bor_2014_2017.txt	11	ACTUAL	1	1	1	11	ctg_results_bor_2014_2017.txt::NCT03215095::outcomeMeasures[1]::groups[OG000]	1	1	11	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02383966	ctg_results_bor_2014_2017.txt	243	ACTUAL	2	2	4	164	ctg_results_bor_2014_2017.txt::NCT02383966::outcomeMeasures[3]::groups[OG000]	3	2	243	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03138499	ctg_results_bor_2014_2017.txt	23	ACTUAL	2	2	4	12	ctg_results_bor_2014_2017.txt::NCT03138499::outcomeMeasures[1]::groups[OG000]	1	2	23	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02278250	ctg_results_bor_2014_2017.txt	97	ACTUAL	18	18	19	13	ctg_results_bor_2014_2017.txt::NCT02278250::outcomeMeasures[19]::groups[OG000]	32	10	26	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02719574	ctg_results_bor_2014_2017.txt	336	ACTUAL	11	10	12	75	ctg_results_bor_2014_2017.txt::NCT02719574::outcomeMeasures[14]::groups[OG000]	14	6	114	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03126110	ctg_results_bor_2014_2017.txt	145	ACTUAL	17	18	45	46	ctg_results_bor_2014_2017.txt::NCT03126110::outcomeMeasures[1]::groups[OG002]	1	6	94	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03172624	ctg_results_bor_2014_2017.txt	64	ACTUAL	2	2	2	32	ctg_results_bor_2014_2017.txt::NCT03172624::outcomeMeasures[0]::groups[OG000]	0	2	64	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02875223	ctg_results_bor_2014_2017.txt	75	ACTUAL	2	13	26	14	ctg_results_bor_2014_2017.txt::NCT02875223::outcomeMeasures[12]::groups[OG000]	1	9	50	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02395627	ctg_results_bor_2014_2017.txt	38	ACTUAL	3	3	3	15	ctg_results_bor_2014_2017.txt::NCT02395627::outcomeMeasures[0]::groups[OG000]	0	2	28	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02984683	ctg_results_bor_2014_2017.txt	23	ACTUAL	2	2	2	12	ctg_results_bor_2014_2017.txt::NCT02984683::outcomeMeasures[1]::groups[OG001]	1	2	23	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03166631	ctg_results_bor_2014_2017.txt	62	ACTUAL	11	11	11	14	ctg_results_bor_2014_2017.txt::NCT03166631::outcomeMeasures[10]::groups[OG001]	10	4	37	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02082977	ctg_results_bor_2014_2017.txt	41	ACTUAL	10	10	15	8	ctg_results_bor_2014_2017.txt::NCT02082977::outcomeMeasures[23]::groups[OG003]	23	5	21	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02709720	ctg_results_bor_2014_2017.txt	68	ACTUAL	1	1	1	65	ctg_results_bor_2014_2017.txt::NCT02709720::outcomeMeasures[1]::groups[OG000]	1	1	65	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02625623	ctg_results_bor_2014_2017.txt	371	ACTUAL	2	3	4	186	ctg_results_bor_2014_2017.txt::NCT02625623::outcomeMeasures[2]::groups[OG000]	2	2	371	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02175017	ctg_results_bor_2014_2017.txt	104	ACTUAL	2	2	4	56	ctg_results_bor_2014_2017.txt::NCT02175017::outcomeMeasures[0]::groups[OG001]	0	2	100	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02981108	ctg_results_bor_2014_2017.txt	364	ACTUAL	8	8	16	244	ctg_results_bor_2014_2017.txt::NCT02981108::outcomeMeasures[1]::groups[OG000]	9	8	364	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03245151	ctg_results_bor_2014_2017.txt	64	ACTUAL	4	5	18	20	ctg_results_bor_2014_2017.txt::NCT03245151::outcomeMeasures[4]::groups[OG001]	4	3	40	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02603419	ctg_results_bor_2014_2017.txt	34	ACTUAL	6	6	7	7	ctg_results_bor_2014_2017.txt::NCT02603419::outcomeMeasures[31]::groups[OG001]	31	5	31	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02554812	ctg_results_bor_2014_2017.txt	409	ACTUAL	19	25	25	35	ctg_results_bor_2014_2017.txt::NCT02554812::outcomeMeasures[5]::groups[OG001]	5	7	137	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02935634	ctg_results_bor_2014_2017.txt	190	ACTUAL	6	12	12	38	ctg_results_bor_2014_2017.txt::NCT02935634::outcomeMeasures[0]::groups[OG002]	0	12	195	False	WITHIN_MEASURE_SUM_EXCEEDS_ENROLLMENT	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02928406	ctg_results_bor_2014_2017.txt	1004	ACTUAL	1	1	1	1004	ctg_results_bor_2014_2017.txt::NCT02928406::outcomeMeasures[4]::groups[OG000]	4	1	1004	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03251924	ctg_results_bor_2014_2017.txt	80	ACTUAL	3	9	9	12	ctg_results_bor_2014_2017.txt::NCT03251924::outcomeMeasures[6]::groups[OG007]	6	9	78	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02152137	ctg_results_bor_2014_2017.txt	19	ACTUAL	1	1	1	15	ctg_results_bor_2014_2017.txt::NCT02152137::outcomeMeasures[0]::groups[OG000]	0	1	15	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02523469	ctg_results_bor_2014_2017.txt	67	ACTUAL	8	2	2	20	ctg_results_bor_2014_2017.txt::NCT02523469::outcomeMeasures[1]::groups[OG001]	1	2	30	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02805660	ctg_results_bor_2014_2017.txt	83	ACTUAL	7	7	14	21	ctg_results_bor_2014_2017.txt::NCT02805660::outcomeMeasures[1]::groups[OG005]	1	7	70	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02481050	ctg_results_bor_2014_2017.txt	58	ACTUAL	1	1	2	57	ctg_results_bor_2014_2017.txt::NCT02481050::outcomeMeasures[0]::groups[OG000]	0	1	57	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02052778	ctg_results_bor_2014_2017.txt	407	ACTUAL	23	8	16	103	ctg_results_bor_2014_2017.txt::NCT02052778::outcomeMeasures[3]::groups[OG000]	2	7	197	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03088540	ctg_results_bor_2014_2017.txt	712	ACTUAL	2	2	4	357	ctg_results_bor_2014_2017.txt::NCT03088540::outcomeMeasures[2]::groups[OG000]	2	2	712	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03094169	ctg_results_bor_2014_2017.txt	49	ACTUAL	4	1	1	24	ctg_results_bor_2014_2017.txt::NCT03094169::outcomeMeasures[1]::groups[OG000]	1	1	24	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02091141	ctg_results_bor_2014_2017.txt	673	ACTUAL	7	7	8	357	ctg_results_bor_2014_2017.txt::NCT02091141::outcomeMeasures[0]::groups[OG000]	0	7	672	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02160041	ctg_results_bor_2014_2017.txt	84	ACTUAL	1	1	2	84	ctg_results_bor_2014_2017.txt::NCT02160041::outcomeMeasures[1]::groups[OG000]	1	1	84	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02452554	ctg_results_bor_2014_2017.txt	62	ACTUAL	1	6	6	16	ctg_results_bor_2014_2017.txt::NCT02452554::outcomeMeasures[0]::groups[OG000]	0	6	60	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02736617	ctg_results_bor_2014_2017.txt	10	ACTUAL	1	1	1	9	ctg_results_bor_2014_2017.txt::NCT02736617::outcomeMeasures[0]::groups[OG000]	0	1	9	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02574078	ctg_results_bor_2014_2017.txt	341	ACTUAL	10	13	13	56	ctg_results_bor_2014_2017.txt::NCT02574078::outcomeMeasures[4]::groups[OG011]	4	13	329	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02599324	ctg_results_bor_2014_2017.txt	263	ACTUAL	6	9	24	57	ctg_results_bor_2014_2017.txt::NCT02599324::outcomeMeasures[7]::groups[OG001]	2	4	129	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03241173	ctg_results_bor_2014_2017.txt	52	ACTUAL	7	13	24	6	ctg_results_bor_2014_2017.txt::NCT03241173::outcomeMeasures[3]::groups[OG008]	3	11	52	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02928224	ctg_results_bor_2014_2017.txt	702	ACTUAL	3	4	14	113	ctg_results_bor_2014_2017.txt::NCT02928224::outcomeMeasures[24]::groups[OG000]	26	2	224	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02860546	ctg_results_bor_2014_2017.txt	18	ACTUAL	1	1	4	18	ctg_results_bor_2014_2017.txt::NCT02860546::outcomeMeasures[0]::groups[OG000]	0	1	18	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02501096	ctg_results_bor_2014_2017.txt	357	ACTUAL	1	7	35	145	ctg_results_bor_2014_2017.txt::NCT02501096::outcomeMeasures[2]::groups[OG001]	2	7	354	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03333915	ctg_results_bor_2014_2017.txt	128	ACTUAL	5	5	19	90	ctg_results_bor_2014_2017.txt::NCT03333915::outcomeMeasures[15]::groups[OG000]	15	2	113	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02075840	ctg_results_bor_2014_2017.txt	303	ACTUAL	2	2	4	152	ctg_results_bor_2014_2017.txt::NCT02075840::outcomeMeasures[6]::groups[OG000]	6	2	303	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02489903	ctg_results_bor_2014_2017.txt	139	ACTUAL	6	3	6	89	ctg_results_bor_2014_2017.txt::NCT02489903::outcomeMeasures[1]::groups[OG000]	1	3	101	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03029780	ctg_results_bor_2014_2017.txt	104	ACTUAL	2	2	2	52	ctg_results_bor_2014_2017.txt::NCT03029780::outcomeMeasures[4]::groups[OG000]	4	2	104	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02264574	ctg_results_bor_2014_2017.txt	229	ACTUAL	2	2	4	116	ctg_results_bor_2014_2017.txt::NCT02264574::outcomeMeasures[4]::groups[OG001]	4	2	229	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03001882	ctg_results_bor_2014_2017.txt	230	ACTUAL	1	10	31	170	ctg_results_bor_2014_2017.txt::NCT03001882::outcomeMeasures[3]::groups[OG003]	3	4	230	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02404441	ctg_results_bor_2014_2017.txt	319	ACTUAL	2	14	56	261	ctg_results_bor_2014_2017.txt::NCT02404441::outcomeMeasures[2]::groups[OG005]	2	6	522	False	WITHIN_MEASURE_SUM_EXCEEDS_ENROLLMENT	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02247349	ctg_results_bor_2014_2017.txt	106	ACTUAL	12	6	12	35	ctg_results_bor_2014_2017.txt::NCT02247349::outcomeMeasures[17]::groups[OG003]	17	6	106	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02709889	ctg_results_bor_2014_2017.txt	200	ACTUAL	1	8	16	43	ctg_results_bor_2014_2017.txt::NCT02709889::outcomeMeasures[1]::groups[OG007]	1	8	200	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02038933	ctg_results_bor_2014_2017.txt	121	ACTUAL	1	2	4	87	ctg_results_bor_2014_2017.txt::NCT02038933::outcomeMeasures[0]::groups[OG000]	0	2	121	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02903914	ctg_results_bor_2014_2017.txt	260	ACTUAL	8	9	18	118	ctg_results_bor_2014_2017.txt::NCT02903914::outcomeMeasures[3]::groups[OG008]	3	9	249	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02651987	ctg_results_bor_2014_2017.txt	99	ACTUAL	1	2	6	51	ctg_results_bor_2014_2017.txt::NCT02651987::outcomeMeasures[4]::groups[OG001]	4	2	99	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02495233	ctg_results_bor_2014_2017.txt	10	ACTUAL	2	2	2	6	ctg_results_bor_2014_2017.txt::NCT02495233::outcomeMeasures[10]::groups[OG001]	10	2	9	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02756611	ctg_results_bor_2014_2017.txt	258	ACTUAL	1	1	4	258	ctg_results_bor_2014_2017.txt::NCT02756611::outcomeMeasures[2]::groups[OG000]	2	1	258	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02548962	ctg_results_bor_2014_2017.txt	11	ACTUAL	3	2	2	8	ctg_results_bor_2014_2017.txt::NCT02548962::outcomeMeasures[0]::groups[OG000]	0	2	11	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT04439240	ctg_results_bor_2014_2017.txt	52	ACTUAL	1	1	1	48	ctg_results_bor_2014_2017.txt::NCT04439240::outcomeMeasures[0]::groups[OG000]	0	1	48	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02409368	ctg_results_bor_2014_2017.txt	812	ACTUAL	1	3	3	456	ctg_results_bor_2014_2017.txt::NCT02409368::outcomeMeasures[5]::groups[OG001]	5	3	670	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02551991	ctg_results_bor_2014_2017.txt	56	ACTUAL	1	6	18	32	ctg_results_bor_2014_2017.txt::NCT02551991::outcomeMeasures[2]::groups[OG005]	2	6	88	False	WITHIN_MEASURE_SUM_EXCEEDS_ENROLLMENT	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02500043	ctg_results_bor_2014_2017.txt	507	ACTUAL	2	2	4	290	ctg_results_bor_2014_2017.txt::NCT02500043::outcomeMeasures[3]::groups[OG000]	3	2	435	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02735980	ctg_results_bor_2014_2017.txt	133	ACTUAL	3	6	6	60	ctg_results_bor_2014_2017.txt::NCT02735980::outcomeMeasures[0]::groups[OG001]	0	3	133	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02600897	ctg_results_bor_2014_2017.txt	114	ACTUAL	4	4	16	40	ctg_results_bor_2014_2017.txt::NCT02600897::outcomeMeasures[6]::groups[OG002]	6	4	95	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02895360	ctg_results_bor_2014_2017.txt	43	ACTUAL	2	5	5	20	ctg_results_bor_2014_2017.txt::NCT02895360::outcomeMeasures[6]::groups[OG000]	6	5	59	False	WITHIN_MEASURE_SUM_EXCEEDS_ENROLLMENT	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03283696	ctg_results_bor_2014_2017.txt	24	ACTUAL	1	2	4	16	ctg_results_bor_2014_2017.txt::NCT03283696::outcomeMeasures[6]::groups[OG000]	6	2	24	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03311126	ctg_results_bor_2014_2017.txt	21	ACTUAL	1	1	1	20	ctg_results_bor_2014_2017.txt::NCT03311126::outcomeMeasures[3]::groups[OG000]	3	1	20	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03144804	ctg_results_bor_2014_2017.txt	36	ACTUAL	1	1	2	36	ctg_results_bor_2014_2017.txt::NCT03144804::outcomeMeasures[3]::groups[OG000]	3	1	36	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT02071225	ctg_results_bor_2014_2017.txt	72	ACTUAL	1	1	2	70	ctg_results_bor_2014_2017.txt::NCT02071225::outcomeMeasures[0]::groups[OG000]	0	1	70	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
