obs_id	nct	om_index	results_group_id	in_integrated_552	coverage_state	cohort_key	n_observations_in_cohort_set	unresolved_states	denominator_state	denominator_value_participants	reporting_status_state	usable_for_proportion	unusable_reason
NCT02829723#om16#OG010	NCT02829723	16	OG010	yes	COVERED_BY_A_AND_C	NCT02829723||phase i: blz945 1200 mg 4d on/10d off qd	13	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	PRESENT	3	POSTED	True	
NCT02829723#om16#OG011	NCT02829723	16	OG011	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT02829723||phase i: blz945 300 mg q1w bid	13	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|NO_OBSERVATION_USABLE_FOR_A_PROPORTION	REPORTED_ZERO	0	POSTED	False	REPORTED_ZERO
NCT02829723#om16#OG012	NCT02829723	16	OG012	yes	COVERED_BY_A_AND_C	NCT02829723||phase i: blz945 600 mg q1w bid	13	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	PRESENT	4	POSTED	True	
NCT02829723#om16#OG013	NCT02829723	16	OG013	yes	COVERED_BY_A_AND_C	NCT02829723||phase i: blz945 600 mg 4d on/10d off bid	13	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	PRESENT	3	POSTED	True	
NCT02829723#om16#OG014	NCT02829723	16	OG014	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT02829723||phase i: blz945 150 mg q1w qd + pdr001 400 mg q4w	13	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	REPORTED_ZERO	0	POSTED	False	REPORTED_ZERO
NCT02829723#om16#OG015	NCT02829723	16	OG015	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT02829723||phase i: blz945 300 mg q1w qd + pdr001 400 mg q4w	13	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	REPORTED_ZERO	0	POSTED	False	REPORTED_ZERO
NCT02829723#om16#OG016	NCT02829723	16	OG016	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT02829723||phase i: blz945 600 mg q1w qd + pdr001 400 mg q4w	13	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	REPORTED_ZERO	0	POSTED	False	REPORTED_ZERO
NCT02829723#om16#OG017	NCT02829723	16	OG017	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT02829723||phase i: blz945 1000 mg q1w qd + pdr001 400 mg q4w	13	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	REPORTED_ZERO	0	POSTED	False	REPORTED_ZERO
NCT02829723#om16#OG018	NCT02829723	16	OG018	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT02829723||phase i: blz945 1400 mg q1w qd + pdr001 400 mg q4w	13	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	PRESENT	1	POSTED	True	
NCT02829723#om16#OG019	NCT02829723	16	OG019	yes	COVERED_BY_A_AND_C	NCT02829723||phase i: blz945 300 mg 4d on/10d off qd + pdr001 400 mg q4w	13	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	PRESENT	1	POSTED	True	
NCT02829723#om16#OG020	NCT02829723	16	OG020	yes	COVERED_BY_A_AND_C	NCT02829723||phase i: blz945 450 mg 4d on/10d off qd + pdr001 400 mg q4w	13	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	PRESENT	5	POSTED	True	
NCT02829723#om16#OG021	NCT02829723	16	OG021	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT02829723||phase i: blz945 700 mg 4d on/10d off qd + pdr001 400 mg q4w	13	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	PRESENT	3	POSTED	True	
NCT02829723#om16#OG022	NCT02829723	16	OG022	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT02829723||phase i: blz945 1200 mg 4d on/10d off qd + pdr001 400 mg q4w	13	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	PRESENT	1	POSTED	True	
NCT02829723#om16#OG023	NCT02829723	16	OG023	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT02829723||phase i: blz945 600 mg q1w bid + pdr001 400 mg q4w	13	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	REPORTED_ZERO	0	POSTED	False	REPORTED_ZERO
NCT02829723#om16#OG024	NCT02829723	16	OG024	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT02829723||phase i: blz945 800 mg q1w bid + pdr001 400 mg q4w	13	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	PRESENT	2	POSTED	True	
NCT02829723#om16#OG025	NCT02829723	16	OG025	yes	COVERED_BY_A_AND_C	NCT02829723||phase ii: blz945 1200 mg 4d on/10d off qd	4	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	PRESENT	22	POSTED	True	
NCT02829723#om16#OG026	NCT02829723	16	OG026	yes	COVERED_BY_A_AND_C	NCT02829723||phase ii: blz945 700 mg 4d on/10d off qd + pdr001 400 mg q4w	4	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	PRESENT	21	POSTED	True	
NCT02829723#om17#OG000	NCT02829723	17	OG000	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT02829723||phase i: blz945 150 mg 7d on/7d off qd	13	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	REPORTED_ZERO	0	POSTED	False	REPORTED_ZERO
NCT02829723#om17#OG001	NCT02829723	17	OG001	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT02829723||phase i: blz945 300 mg 7d on/7d off qd	13	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	REPORTED_ZERO	0	POSTED	False	REPORTED_ZERO
NCT02829723#om17#OG002	NCT02829723	17	OG002	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT02829723||phase i: blz945 300 mg q1w qd	13	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	REPORTED_ZERO	0	POSTED	False	REPORTED_ZERO
NCT02829723#om17#OG003	NCT02829723	17	OG003	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT02829723||phase i: blz945 450 mg q1w qd	13	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	REPORTED_ZERO	0	POSTED	False	REPORTED_ZERO
NCT02829723#om17#OG004	NCT02829723	17	OG004	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT02829723||phase i: blz945 600 mg q1w qd	13	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	REPORTED_ZERO	0	POSTED	False	REPORTED_ZERO
NCT02829723#om17#OG005	NCT02829723	17	OG005	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT02829723||phase i: blz945 1000 mg q1w qd	13	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	REPORTED_ZERO	0	POSTED	False	REPORTED_ZERO
NCT02829723#om17#OG006	NCT02829723	17	OG006	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT02829723||phase i: blz945 1600 mg q1w qd	13	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	REPORTED_ZERO	0	POSTED	False	REPORTED_ZERO
NCT02829723#om17#OG007	NCT02829723	17	OG007	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT02829723||phase i: blz945 300 mg 4d on/10d off qd	13	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	REPORTED_ZERO	0	POSTED	False	REPORTED_ZERO
NCT02829723#om17#OG008	NCT02829723	17	OG008	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT02829723||phase i: blz945 600 mg 4d on/10d off qd	13	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	REPORTED_ZERO	0	POSTED	False	REPORTED_ZERO
NCT02829723#om17#OG009	NCT02829723	17	OG009	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT02829723||phase i: blz945 800 mg 4d on/10d off qd	13	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	REPORTED_ZERO	0	POSTED	False	REPORTED_ZERO
NCT02829723#om17#OG010	NCT02829723	17	OG010	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT02829723||phase i: blz945 1200 mg 4d on/10d off qd	13	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	REPORTED_ZERO	0	POSTED	False	REPORTED_ZERO
NCT02829723#om17#OG011	NCT02829723	17	OG011	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT02829723||phase i: blz945 300 mg q1w bid	13	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|NO_OBSERVATION_USABLE_FOR_A_PROPORTION	REPORTED_ZERO	0	POSTED	False	REPORTED_ZERO
NCT02829723#om17#OG012	NCT02829723	17	OG012	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT02829723||phase i: blz945 600 mg q1w bid	13	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	REPORTED_ZERO	0	POSTED	False	REPORTED_ZERO
NCT02829723#om17#OG013	NCT02829723	17	OG013	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT02829723||phase i: blz945 600 mg 4d on/10d off bid	13	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	REPORTED_ZERO	0	POSTED	False	REPORTED_ZERO
NCT02829723#om17#OG014	NCT02829723	17	OG014	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT02829723||phase i: blz945 150 mg q1w qd + pdr001 400 mg q4w	13	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	REPORTED_ZERO	0	POSTED	False	REPORTED_ZERO
NCT02829723#om17#OG015	NCT02829723	17	OG015	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT02829723||phase i: blz945 300 mg q1w qd + pdr001 400 mg q4w	13	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	REPORTED_ZERO	0	POSTED	False	REPORTED_ZERO
NCT02829723#om17#OG016	NCT02829723	17	OG016	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT02829723||phase i: blz945 600 mg q1w qd + pdr001 400 mg q4w	13	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	PRESENT	2	POSTED	True	
NCT02829723#om17#OG017	NCT02829723	17	OG017	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT02829723||phase i: blz945 1000 mg q1w qd + pdr001 400 mg q4w	13	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	REPORTED_ZERO	0	POSTED	False	REPORTED_ZERO
NCT02829723#om17#OG018	NCT02829723	17	OG018	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT02829723||phase i: blz945 1400 mg q1w qd + pdr001 400 mg q4w	13	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	REPORTED_ZERO	0	POSTED	False	REPORTED_ZERO
NCT02829723#om17#OG019	NCT02829723	17	OG019	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT02829723||phase i: blz945 300 mg 4d on/10d off qd + pdr001 400 mg q4w	13	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	REPORTED_ZERO	0	POSTED	False	REPORTED_ZERO
NCT02829723#om17#OG020	NCT02829723	17	OG020	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT02829723||phase i: blz945 450 mg 4d on/10d off qd + pdr001 400 mg q4w	13	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	REPORTED_ZERO	0	POSTED	False	REPORTED_ZERO
NCT02829723#om17#OG021	NCT02829723	17	OG021	yes	COVERED_BY_A_AND_C	NCT02829723||phase i: blz945 700 mg 4d on/10d off qd + pdr001 400 mg q4w	13	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	PRESENT	2	POSTED	True	
NCT02829723#om17#OG022	NCT02829723	17	OG022	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT02829723||phase i: blz945 1200 mg 4d on/10d off qd + pdr001 400 mg q4w	13	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	REPORTED_ZERO	0	POSTED	False	REPORTED_ZERO
