nct	group_norm	resolved_at_step	candidates_still_competing
NCT03400176	vay736 3mg/kg q2w arm b + ibrutinib 280mg	f (smallest outcome index)	2
NCT03400176	vay736 3mg/kg q2w arm b + ibrutinib 420mg	f (smallest outcome index)	2
NCT03400176	all patients expansion	f (smallest outcome index)	2
NCT04427072	capmatinib	f (smallest outcome index)	2
NCT04427072	docetaxel	f (smallest outcome index)	2
NCT03525392	cohort 1: 177lu-3bp-227 2.5 gbq	f (smallest outcome index)	2
NCT03525392	cohort 2: 177lu-3bp-227 4.0 gbq	f (smallest outcome index)	2
NCT03525392	cohort 3: 177lu-3bp-227 5.5 gbq	f (smallest outcome index)	2
NCT03525392	cohort 4: 177lu-3bp-227 6.5 gbq	f (smallest outcome index)	2
NCT03525392	cohort 5: 177lu-3bp-227 7.5 gbq	f (smallest outcome index)	2
NCT04750824	all afatinib patients	e (largest Participants denominator)	3
NCT04750824	all afatinib patients	f (smallest outcome index)	2
NCT04750824	all non-afatinib (other systemic therapies)	e (largest Participants denominator)	3
NCT04750824	all non-afatinib (other systemic therapies)	f (smallest outcome index)	2
NCT04750824	first line afatinib patients	e (largest Participants denominator)	3
NCT04750824	first line afatinib patients	f (smallest outcome index)	2
NCT04750824	first line non-afatinib patients	e (largest Participants denominator)	3
NCT04750824	first line non-afatinib patients	f (smallest outcome index)	2
NCT03512353	carfilzomib plus dexamethasone	f (smallest outcome index)	2
NCT05093322	dose level 1	f (smallest outcome index)	2
NCT05093322	dose level 2	f (smallest outcome index)	2
NCT03752177	ly3415244 dose expansion	f (smallest outcome index)	2
NCT04144140	dose expansion part	f (smallest outcome index)	2
NCT03538717	long responders to axitinib	f (smallest outcome index)	2
NCT03662659	bms986213 + chemotherapy	f (smallest outcome index)	2
NCT03662659	nivolumab + chemotherapy	f (smallest outcome index)	2
NCT03525834	everolimus	f (smallest outcome index)	2
NCT03761914	ovarian cancer (ovc)	f (smallest outcome index)	2
NCT04139317	capmatinib 400mg bid + pembrolizumab 200mg q3w	f (smallest outcome index)	2
NCT04139317	pembrolizumab 200mg q3w	f (smallest outcome index)	2
NCT04421378	arm c: selinexor + lomustine/carmustine	f (smallest outcome index)	2
NCT04421378	arm d: selinexor + bevacizumab	f (smallest outcome index)	2
NCT04421378	arm e: selinexor + tumor treating fields	f (smallest outcome index)	2
NCT04072445	treatment (trifluridine and tipiracil, irinotecan)	f (smallest outcome index)	2
NCT04543188	phase 1b: cohort 1	f (smallest outcome index)	2
NCT04543188	phase 1b: cohort 3	f (smallest outcome index)	2
NCT04543188	phase 1b: cohort 4	f (smallest outcome index)	2
NCT04543188	phase 1b: cohort 5	e (largest Participants denominator)	2
NCT04543188	phase 1a: pf-07284890 50 mg qd	f (smallest outcome index)	2
NCT04543188	phase 1a: pf-07284890 100 mg qd	e (largest Participants denominator)	2
NCT04543188	phase 1a: pf-07284890 200 mg qd	f (smallest outcome index)	2
NCT04543188	phase 1a: pf-07284890 200 mg bid	f (smallest outcome index)	2
NCT04543188	phase 1a: pf-07284890 300 mg bid	f (smallest outcome index)	2
NCT04543188	phase 1a: pf-07284890 450 mg bid	e (largest Participants denominator)	2
NCT04543188	phase 1a: pf-07284890 100 mg qd + binimetinib 45 mg bid	f (smallest outcome index)	2
NCT04543188	phase 1a: pf-07284890 100 mg bid + binimetinib 45 mg bid	f (smallest outcome index)	2
NCT04543188	phase 1a: pf-07284890 150 mg bid + binimetinib 45 mg bid	f (smallest outcome index)	2
NCT04543188	phase 1a: pf-07284890 225 mg bid + binimetinib 45 mg bid	f (smallest outcome index)	2
NCT04543188	phase 1a: pf-07284890 300 mg bid + binimetinib 45 mg bid	f (smallest outcome index)	2
NCT04436107	gcb subtype: zanubrutinib + lenalidomide 15 mg	e (largest Participants denominator)	2
NCT04436107	gcb subtype: zanubrutinib + lenalidomide 20 mg	e (largest Participants denominator)	2
NCT04436107	gcb subtype: zanubrutinib + lenalidomide 25 mg	e (largest Participants denominator)	6
NCT04436107	gcb subtype: zanubrutinib + lenalidomide 25 mg	f (smallest outcome index)	2
NCT04436107	non-gcb subtype: zanubrutinib + lenalidomide 25 mg	e (largest Participants denominator)	3
NCT04436107	non-gcb subtype: zanubrutinib + lenalidomide 25 mg	f (smallest outcome index)	2
NCT04436107	abc subtype: zanubrutinib + lenalidomide 25 mg	e (largest Participants denominator)	3
NCT04436107	abc subtype: zanubrutinib + lenalidomide 25 mg	f (smallest outcome index)	2
NCT03406871	final analysis	f (smallest outcome index)	2
NCT03790111	xermelo 250mg plus 1l therapy for a week, then xermelo 500mg	f (smallest outcome index)	5
NCT03685344	dose escalation: loncastuximab tesirine 90 μg/kg	f (smallest outcome index)	2
NCT03685344	dose escalation: loncastuximab tesirine 120 μg/kg	f (smallest outcome index)	2
NCT03685344	dose escalation: loncastuximab tesirine 150 μg/kg	f (smallest outcome index)	2
NCT03685344	dose expansion: loncastuximab tesirine	f (smallest outcome index)	2
NCT03906071	nivolumab and sitravatinib	f (smallest outcome index)	2
NCT03906071	docetaxel	f (smallest outcome index)	2
NCT04008030	arm a - nivolumab monotherapy	e (largest Participants denominator)	2
NCT04008030	arm b - nivolumab + ipilimumab	e (largest Participants denominator)	2
NCT03673501	ripretinib	e (largest Participants denominator)	2
NCT03673501	sunitinib	e (largest Participants denominator)	2
NCT03088813	part 2: irinotecan liposome injection 70 mg/m^2	e (largest Participants denominator)	2
NCT03088813	part 2: topotecan 1.5 mg/m^2	e (largest Participants denominator)	2
NCT03368196	ds-8201a	f (smallest outcome index)	3
NCT03969420	lead-in cohort: arm 1	f (smallest outcome index)	2
NCT03969420	lead-in cohort: arm 2	f (smallest outcome index)	2
NCT03969420	stage 1: arm 1	f (smallest outcome index)	2
NCT03969420	stage 1: arm 2	f (smallest outcome index)	2
NCT03474497	pembrolizumab/il-2/radiotherapy	f (smallest outcome index)	3
NCT04282109	arm 1	e (largest Participants denominator)	3
NCT04282109	arm 1	f (smallest outcome index)	2
NCT04282109	arm 2	e (largest Participants denominator)	3
NCT04282109	arm 2	f (smallest outcome index)	2
NCT04332653	phase 1b: dose level 1 (nt-i7 480 ug/kg)	e (largest Participants denominator)	2
NCT04332653	phase 1b: dose level 2 (nt-i7 960 ug/kg)	e (largest Participants denominator)	2
NCT04332653	phase 1b: dose level 3 (nt-i7 1200 ug/kg)	e (largest Participants denominator)	2
NCT04979988	lorlatinib 2l	f (smallest outcome index)	2
NCT04979988	lorlatinib 3l or later	f (smallest outcome index)	2
NCT03583086	dose expansion - non small-cell-lung cancer acquired resistance	f (smallest outcome index)	2
NCT03583086	dose expansion - non small-cell-lung cancer naive	f (smallest outcome index)	2
NCT03583086	dose expansion - non small-cell-lung cancer primary refractory	f (smallest outcome index)	2
NCT03583086	dose expansion - small cell lung cancer - progressed on platinum-based chemotherapy	f (smallest outcome index)	2
NCT03583086	dose expansion - thymic carcinoma	f (smallest outcome index)	2
NCT05113966	trilaciclib + sacituzumab govitecan-hziy	e (largest Participants denominator)	3
NCT05113966	trilaciclib + sacituzumab govitecan-hziy	f (smallest outcome index)	2
NCT04033991	participants with mrcc and/or arcc: first line sunitinib treatment	e (largest Participants denominator)	3
NCT04033991	participants with mrcc and/or arcc: first line sunitinib treatment	f (smallest outcome index)	2
NCT04033991	participants with mrcc and/or arcc: second line axitinib treatment	e (largest Participants denominator)	3
NCT04033991	participants with mrcc and/or arcc: second line axitinib treatment	f (smallest outcome index)	2
NCT03792750	bms-986205 monotherapy and in combination with nivolumab	f (smallest outcome index)	2
NCT03517449	lenvatinib 20 mg + pembrolizumab 200 mg	e (largest Participants denominator)	2
NCT03517449	treatment of physician's choice(tpc):doxorubicin or paclitaxel	e (largest Participants denominator)	2
NCT04035486	randomized: azd9291 + chemo	f (smallest outcome index)	2
NCT04035486	randomized: azd9291	f (smallest outcome index)	2
NCT04222972	arm a: treatment period- soc	f (smallest outcome index)	3
NCT04222972	arm b: treatment period- pralsetinib	f (smallest outcome index)	3
NCT03744676	lisocabtagene maraleucel (jcar017)	f (smallest outcome index)	2
NCT04248829	lazertinib 240 mg	f (smallest outcome index)	2
NCT04248829	gefitnib 250 mg	f (smallest outcome index)	2
NCT03849768	hs-10296	f (smallest outcome index)	2
NCT03849768	gefitinib	f (smallest outcome index)	2
NCT03773302	orr by central assessment	e (largest Participants denominator)	2
NCT03773302	orr by investigator assessment	e (largest Participants denominator)	2
NCT03773302	bor by central assessment	e (largest Participants denominator)	2
NCT03773302	bor by investigator assessment	e (largest Participants denominator)	2
NCT03773302	dcr by central assessment	e (largest Participants denominator)	2
NCT03773302	dcr by investigator assessment	e (largest Participants denominator)	2
NCT04014075	trastuzumab deruxtecan	f (smallest outcome index)	2
NCT04649060	arm a (melflufen+dexamethasone+daratumumab)	f (smallest outcome index)	2
NCT04649060	arm b (daratumumab)	f (smallest outcome index)	2
NCT04408599	nc410 3mg	f (smallest outcome index)	2
NCT04408599	nc410 6mg	f (smallest outcome index)	2
NCT04408599	nc410 15mg	f (smallest outcome index)	2
NCT04408599	nc410 30mg	f (smallest outcome index)	2
NCT04408599	nc410 60mg	f (smallest outcome index)	2
NCT04408599	nc410 100mg	f (smallest outcome index)	2
NCT04408599	nc410 200mg	f (smallest outcome index)	2
NCT03786926	dose escalation stage: hmpl-689 5 mg qd	f (smallest outcome index)	2
NCT03786926	dose escalation stage: hmpl-689 10 mg qd	f (smallest outcome index)	2
NCT03786926	dose escalation stage: hmpl-689 15 mg qd	f (smallest outcome index)	2
NCT03786926	dose escalation stage: hmpl-689 20 mg qd	f (smallest outcome index)	2
NCT03786926	dose escalation stage: hmpl-689 25 mg qd	f (smallest outcome index)	2
NCT03786926	dose escalation stage: hmpl-689 30 mg qd	f (smallest outcome index)	2
NCT03786926	dose expansion stage: cll/sll	f (smallest outcome index)	2
NCT03786926	dose expansion stage: fl	f (smallest outcome index)	2
NCT03786926	dose expansion stage: mzl	f (smallest outcome index)	2
NCT03786926	dose expansion stage: lpl/wm	f (smallest outcome index)	2
NCT03786926	dose expansion stage: mcl	f (smallest outcome index)	2
NCT03901469	part 1 dose escalation: cohort 2	f (smallest outcome index)	2
NCT03901469	part 1 dose escalation: cohort 3	f (smallest outcome index)	2
NCT03901469	expansion cohort c - combination treatment in trop2-adc-naïve patients	f (smallest outcome index)	2
NCT04173507	talazoparib plus avelumab	f (smallest outcome index)	2
NCT03668119	arm b: nivolumab	e (largest Participants denominator)	3
NCT03668119	arm b: nivolumab	f (smallest outcome index)	2
NCT04323436	randomized part: capmatinib 400 mg bid + spartalizumab 400 mg q4w	f (smallest outcome index)	2
NCT04323436	randomized part: capmatinib 400 mg bid + placebo	f (smallest outcome index)	2
NCT04194944	selpercatinib (trt a)	e (largest Participants denominator)	5
NCT04194944	pemetrexed and platinum with pembrolizumab (trt b)	e (largest Participants denominator)	3
NCT04194944	pemetrexed and platinum with pembrolizumab (trt b)	f (smallest outcome index)	2
NCT04194944	pemetrexed and platinum with or without pembrolizumab (trt b)	e (largest Participants denominator)	2
NCT03450057	single arm trial receiving daratumumab with dexamethasone (darad)	f (smallest outcome index)	2
NCT04147234	arm a: bi 1387446 50 μg	e (largest Participants denominator)	2
NCT04147234	arm a: bi 1387446 100 μg	e (largest Participants denominator)	2
NCT04147234	arm a: bi 1387446 200 μg	e (largest Participants denominator)	2
NCT04147234	arm a: bi 1387446 400 μg	e (largest Participants denominator)	2
NCT04147234	arm b: bi 1387446 50 μg / ezabenlimab 240 mg	e (largest Participants denominator)	2
NCT04147234	arm b: bi 1387446 100 μg / ezabenlimab 240 mg	e (largest Participants denominator)	2
NCT04147234	arm b: bi 1387446 200 μg / ezabenlimab 240 mg	e (largest Participants denominator)	2
NCT05537766	substudy a (relapsed/refractory waldenstrom macroglobulinemia): brexucabtagene autoleucel	f (smallest outcome index)	2
NCT05184842	decitabine/venetoclax (single arm)	e (largest Participants denominator)	4
NCT05184842	decitabine/venetoclax (single arm)	f (smallest outcome index)	2
NCT05654623	vepdegestrant	e (largest Participants denominator)	2
NCT05654623	fulvestrant	e (largest Participants denominator)	2
NCT05323656	setanaxib 1600 mg and pembrolizumab 200 mg	f (smallest outcome index)	2
NCT05323656	placebo and pembrolizumab 200 mg	f (smallest outcome index)	2
NCT05543629	part a: treatment 1	f (smallest outcome index)	2
NCT05543629	part a: treatment 2	f (smallest outcome index)	2
NCT05543629	part a: treatment 3	f (smallest outcome index)	2
NCT05543629	part a: treatment 4	f (smallest outcome index)	2
NCT05543629	part a: treatment 5	f (smallest outcome index)	2
NCT05543629	part b1: treatment 1	f (smallest outcome index)	2
NCT05543629	part b1: treatment 2	f (smallest outcome index)	2
NCT05543629	part b2: treatment 1	f (smallest outcome index)	2
NCT05565391	study c1071003 cohort a	e (largest Participants denominator)	3
NCT05565391	study c1071003 cohort a	f (smallest outcome index)	2
NCT05565391	cota cohort	e (largest Participants denominator)	2
NCT05565391	flatiron health cohort	e (largest Participants denominator)	2
NCT05440786	abemaciclib + irinotecan +temozolomide	f (smallest outcome index)	2
NCT05440786	irinotecan +temozolomide	f (smallest outcome index)	2
NCT05374538	dose escalation phase, cohort 1a: vic-1911 monotherapy	f (smallest outcome index)	2
NCT05374538	dose escalation phase, cohort 1b: vic-1911 plus sotorasib combination therapy	f (smallest outcome index)	2
NCT05374538	expansion phase, cohort 2a: vic-1911 monotherapy	f (smallest outcome index)	2
NCT05374538	expansion phase, cohort 2b: vic-1911 plus sotorasib combination therapy	f (smallest outcome index)	2
NCT05374538	expansion phase, cohort 2c: vic-1911 plus sotorasib combination therapy	f (smallest outcome index)	2
NCT05650164	participants with metastatic renal cell carcinoma	e (largest Participants denominator)	2
NCT04933617	dose escalation: arm 1, dose level 1, original: 30mg copanlisib	f (smallest outcome index)	2
NCT04933617	dose escalation: arm 1, dose level 1, modified: 30mg copanlisib	f (smallest outcome index)	2
NCT05397171	azd8853 300 mg	f (smallest outcome index)	2
NCT05397171	azd8853 1000 mg	f (smallest outcome index)	2
NCT05397171	azd8853 3000 mg	f (smallest outcome index)	2
NCT05765734	part a1: dose escalation: 50 mg	f (smallest outcome index)	2
NCT05765734	part a1: dose escalation: 100 mg	f (smallest outcome index)	2
NCT05765734	part a1: dose escalation: 200 mg	f (smallest outcome index)	2
NCT05765734	part a1: dose escalation: 350 mg	f (smallest outcome index)	2
NCT05765734	part a1: dose escalation: 500 mg	f (smallest outcome index)	2
NCT04899349	alpelisib + fulvestrant + dapagliflozin + metformin xr	f (smallest outcome index)	2
NCT04899349	alpelisib + fulvestrant + metformin xr	f (smallest outcome index)	2
NCT05493501	aumolertinib monotherapy	f (smallest outcome index)	2
NCT05493501	aumolertinib + platinum-based doublet chemotherapy	f (smallest outcome index)	2
NCT05493501	osimertinib monotherapy	f (smallest outcome index)	2
NCT05164666	tak-103, cohort -2	f (smallest outcome index)	3
NCT05164666	tak-103, cohort 1	f (smallest outcome index)	3
NCT05177042	bavdegalutamide + abiraterone	f (smallest outcome index)	2
